,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
10,texnet2022rcae,Origin/20230312001227.401927.98759,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001227.401927.98759,2022-09-01 00:27:34.372945+00:00,0.8874615824,31.62588501,-104.1361465,4.241301537,1.674600959,1.363691092,1.689294934,0.09798198938,20.0,12.0,0.215010583,0.2660918261
11,texnet2022rcai,Origin/20230312001227.700349.99870,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001227.700349.99870,2022-09-01 00:32:47.412862+00:00,1.573168374,31.4932766,-104.4154968,5.0,3.61888814,2.417055368,fixed,0.1630259156,18.0,12.0,0.2540915703,1.147980107
12,texnet2022rcak,Origin/20230312001231.376369.118376,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001231.376369.118376,2022-09-01 00:34:51.159119+00:00,1.18838564,31.686203,-104.5061646,5.192659378,1.696056008,2.028328657,3.12503624,0.01810358651,21.0,11.0,0.3600197514,0.2528889031
13,texnet2022rcal,Origin/20230312001231.429628.118844,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001231.429628.118844,2022-09-01 00:36:30.117467+00:00,0.9113797761,31.63264656,-104.1946259,5.0,6.801382065,4.31368351,fixed,0.07143059373,12.0,7.0,0.5146530775,1.448702952
14,texnet2022rcan,Origin/20230312001237.535436.133918,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001237.535436.133918,2022-09-01 00:38:11.798353+00:00,1.120509523,31.57758904,-104.0155487,4.145403385,1.625040174,1.671326637,1.603320718,0.05374839529,22.0,11.0,0.3593187401,0.2390601942
15,texnet2022rcap,Origin/20230312001237.604943.134441,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001237.604943.134441,2022-09-01 00:41:14.421494+00:00,0.8404983711,31.58506775,-104.0051498,2.781512499,3.936143875,3.075495005,2.839583874,0.06512189656,9.0,5.0,0.2285214664,0.3566298675
16,texnet2022rcas,Origin/20230312001238.727976.137623,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001238.727976.137623,2022-09-01 00:44:35.554523+00:00,0.6887442812,31.71785164,-104.0771027,72.79978943,27.07617569,19.7946434,12.57935047,0.1559096426,6.0,4.0,0.3344898225,1.037879455
17,texnet2022rcax,Origin/20230312001240.701.144154,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001240.701.144154,2022-09-01 00:49:50.532334+00:00,0.945171949,31.67782402,-104.4736404,4.663851738,1.741997957,1.43706429,1.657947898,0.02487804182,18.0,8.0,0.4749953775,0.5691121918
18,texnet2022rcaz,Origin/20230312001242.205771.146755,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001242.205771.146755,2022-09-01 00:53:02.417684+00:00,0.8717888531,31.52991104,-104.1630783,4.561375618,5.593648911,2.820768118,2.821911097,0.09323690832,9.0,5.0,0.1512433035,0.1775645022
19,texnet2022rcba,Origin/20230312001243.356247.148555,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001243.356247.148555,2022-09-01 00:52:15.356007+00:00,1.047324375,31.52851677,-104.1632233,3.020610809,2.908191681,1.841073275,1.925473213,0.09344599396,18.0,9.0,0.1588087674,0.3031943885
20,texnet2022rcbg,Origin/20230312001255.150225.171355,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001255.150225.171355,2022-09-01 01:00:53.292065+00:00,0.6238647035,31.72867966,-104.5410233,8.030723572,2.601444006,7.414260387,5.331931591,0.01479783282,10.0,6.0,0.6051473379,0.7902414869
21,texnet2022rcbh,Origin/20230312001255.801423.173192,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001255.801423.173192,2022-09-01 01:01:35.168381+00:00,1.033171505,31.67801476,-104.4283829,32.31288528,2.73777914,3.292263985,5.366223812,0.02198265493,12.0,10.0,0.4614493112,1.182245931
22,texnet2022rcbl,Origin/20230312001258.639689.181141,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001258.639689.181141,2022-09-01 01:06:37.791105+00:00,1.288727727,31.58200836,-104.0100174,11.71159744,1.648612022,1.492131472,3.870872498,0.04532111436,23.0,14.0,0.3523834881,0.6755961688
23,texnet2022rcbo,Origin/20230312001305.123127.194574,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001305.123127.194574,2022-09-01 01:10:28.994128+00:00,1.410522014,31.69311523,-104.0985718,0.5040895343,2.090185642,1.275253892,1.933473825,0.04330602288,16.0,10.0,0.408311497,0.8013496521
24,texnet2022rcbr,Origin/20230312001314.109477.210591,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001314.109477.210591,2022-09-01 01:13:50.345026+00:00,1.31147449,31.5664196,-104.0289841,4.003739834,3.333569527,1.443818212,2.235818148,0.06771280617,21.0,12.0,0.2539161992,0.4375167551
25,texnet2022rcbz,Origin/20230312001334.704521.250781,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001334.704521.250781,2022-09-01 01:22:24.701795+00:00,1.560931007,31.57538605,-104.0233536,4.183280945,1.269149899,1.069355965,1.304347515,0.04809733853,34.0,18.0,0.2588471115,0.3211105781
26,texnet2022rcci,Origin/20230312001336.995712.256676,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001336.995712.256676,2022-09-01 01:32:51.638670+00:00,1.240398585,31.57015991,-104.0907669,9.406182289,1.799491525,2.567528486,5.241405964,0.04707852006,18.0,11.0,0.3876766995,0.8217773722
27,texnet2022rccj,Origin/20230312001337.143427.257258,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.143427.257258,2022-09-01 01:33:56.214551+00:00,1.550950683,31.56467819,-104.1619873,4.019171715,1.866161227,1.288510323,1.515158772,0.09680888057,28.0,15.0,0.2716511698,0.4130127077
28,texnet2022rccl,Origin/20230312001337.200136.257810,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.200136.257810,2022-09-01 01:36:30.758888+00:00,1.217499787,31.56269073,-104.5377808,5.0,3.989305735,4.243282318,fixed,0.1102458835,12.0,7.0,0.4668234739,0.6725755798
29,texnet2022rccm,Origin/20230312001337.248943.258184,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.248943.258184,2022-09-01 01:38:30.478068+00:00,0.7766353367,31.68600082,-104.4033203,3.939475775,2.077611446,1.368395448,1.797846079,0.03850593418,16.0,8.0,0.4094744026,0.482203794
30,texnet2022rccn,Origin/20230312001337.296261.258550,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.296261.258550,2022-09-01 01:39:43.211278+00:00,1.41504068,31.69253349,-104.4208298,3.155435562,1.505867243,1.078296185,1.440087557,0.03740219399,26.0,14.0,0.1925937087,0.4542195645
31,texnet2022rccq,Origin/20230312001337.441153.259286,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.441153.259286,2022-09-01 01:42:46.053405+00:00,0.6423031083,31.67455673,-104.2939606,2.306238174,3.557163477,1.824186325,2.745790482,0.02494878508,7.0,5.0,0.8717269565,0.6513841981
32,texnet2022rccs,Origin/20230312001337.569762.259790,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001337.569762.259790,2022-09-01 01:44:41.812289+00:00,0.7772737975,31.63398552,-104.2692413,2.936710596,2.68264842,2.108953714,2.322864294,0.03771339357,10.0,6.0,0.3116672318,0.4971929481
33,texnet2022rccv,Origin/20230312001338.387936.261971,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001338.387936.261971,2022-09-01 01:48:11.041078+00:00,0.7120202617,31.58723831,-104.2848434,5.0,7.074774742,3.855894089,fixed,0.08583901078,9.0,5.0,0.6252396494,1.259677532
34,texnet2022rcdb,Origin/20230312001343.431957.271907,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001343.431957.271907,2022-09-01 01:55:47.367013+00:00,1.570431652,31.3059082,-103.7282181,5.0,13.24019051,10.51941013,fixed,0.585784018,7.0,4.0,0.4404840513,0.6913771907
35,texnet2022rcde,Origin/20230312001344.480777.275402,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001344.480777.275402,2022-09-01 01:58:58.206246+00:00,1.036606209,31.57775307,-104.0125504,4.691906929,1.680240989,1.777591109,1.83212173,0.04971424863,15.0,8.0,0.2849645679,0.1281361668
36,texnet2022rcdf,Origin/20230312001343.93533.273306,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001343.93533.273306,2022-09-01 01:59:45.383628+00:00,1.343046466,31.71360016,-104.6536331,5.0,9.717852592,6.980181694,fixed,0.1378035992,6.0,4.0,1.024547954,0.2465699588
37,texnet2022rcdg,Origin/20230312001344.179276.274380,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001344.179276.274380,2022-09-01 02:00:22.182329+00:00,1.856227149,31.60694313,-104.2775192,3.888007164,1.826681852,1.032693028,1.368733168,0.06538347155,34.0,17.0,0.2101824749,0.1518287604
38,texnet2022rcdk,Origin/20230312001345.850982.281756,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001345.850982.281756,2022-09-01 02:05:34.684570+00:00,1.883820956,31.60318947,-104.2813263,4.507911682,1.85596621,1.046598673,1.365744591,0.06965731084,35.0,18.0,0.2357647551,0.4512662249
39,texnet2022rcdo,Origin/20230312001354.375584.332651,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001354.375584.332651,2022-09-01 02:10:58.059179+00:00,1.764862044,31.60062599,-104.2826996,4.239700794,1.881488085,1.081015706,1.403101444,0.07239917666,33.0,17.0,0.2449765606,0.3652515635
40,texnet2022rcdr,Origin/20230312001354.659884.333710,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001354.659884.333710,2022-09-01 02:14:34.972693+00:00,0.9616524209,31.52004051,-104.3857117,3.657278061,13.74005508,2.70555687,5.656046867,0.1413705796,14.0,8.0,0.2879268412,0.7335287334
41,texnet2022rcdt,Origin/20230312001354.649769.333654,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001354.649769.333654,2022-09-01 02:16:11.582918+00:00,0.2330405488,31.69534874,-104.365509,5.7003932,4.863655567,3.032808781,7.22765398,0.06235574186,6.0,4.0,0.5498849683,0.3442038165
42,texnet2022rcdw,Origin/20230312001355.587603.336023,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001355.587603.336023,2022-09-01 02:20:16.937527+00:00,0.618898426,31.53043747,-104.3645401,2.332282543,21.37124252,3.434001923,8.198662758,0.137962833,7.0,4.0,0.397835298,0.2076005777
43,texnet2022rcdy,Origin/20230312001355.646358.336410,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001355.646358.336410,2022-09-01 02:22:03.693153+00:00,1.536378595,31.82486725,-104.6999512,2.637470245,15.86010456,18.53054047,8.931959152,0.1734618992,9.0,7.0,0.779463776,0.7911165809
44,texnet2022rcee,Origin/20230312001359.360742.343226,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001359.360742.343226,2022-09-01 02:28:54.893990+00:00,1.360201407,31.728302,-104.6619339,5.0,6.356908321,5.529479027,fixed,0.1141984761,11.0,8.0,0.6039363257,0.8686991107
45,texnet2022rcec,Origin/20230312001359.403733.343379,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001359.403733.343379,2022-09-01 02:27:12.182632+00:00,0.9335893972,31.65270615,-103.8472443,1.409647346,2.199730158,3.430723667,2.532274485,0.1015031487,15.0,9.0,0.1018510232,0.856147425
46,texnet2022rceg,Origin/20230312001359.574964.344058,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001359.574964.344058,2022-09-01 02:31:35.178259+00:00,0.5839629124,31.51869392,-104.1632614,6.617716789,5.257692337,2.910693884,7.26232481,0.09465856105,9.0,7.0,0.05894773243,0.5055360411
47,texnet2022rceq,Origin/20230312001406.517949.360179,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001406.517949.360179,2022-09-01 02:43:56.766948+00:00,1.051221933,31.69428825,-104.4247131,4.191353798,1.734343767,1.782448292,1.974643469,0.0353619419,14.0,8.0,0.2712748249,0.2102381532
48,texnet2022rcer,Origin/20230312001410.628451.372151,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001410.628451.372151,2022-09-01 02:44:24.832676+00:00,1.124566435,31.68677711,-104.4120026,6.67791605,1.841268182,1.506169677,4.205285549,0.03495261073,16.0,8.0,0.2987419773,0.5430050634
49,texnet2022rcet,Origin/20230312001410.628848.372153,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001410.628848.372153,2022-09-01 02:46:25.037817+00:00,0.6235440902,31.57029343,-104.149292,0.3603916764,4.170773029,2.905374527,3.179427385,0.08862732351,12.0,8.0,0.1409440854,0.7025770878
50,texnet2022rceu,Origin/20230312001410.6575.372347,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001410.6575.372347,2022-09-01 02:47:19.718093+00:00,0.5015470262,31.69379807,-104.4316864,5.811578751,1.856145144,1.518476129,4.355264187,0.03607043251,14.0,7.0,0.3488928216,0.5952502137
51,texnet2022rcev,Origin/20230312001410.735987.372913,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001410.735987.372913,2022-09-01 02:49:47.495506+00:00,0.6390934288,31.50371552,-104.1878738,4.286889553,5.554041862,4.76854229,3.13847518,0.1184520423,10.0,5.0,0.09526394392,0.2638825041
52,texnet2022rcfl,Origin/20230312001657.179428.61328,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001657.179428.61328,2022-09-01 03:08:24.729640+00:00,0.6467971908,31.51431084,-104.1816635,3.262089014,5.1365695,3.591655254,2.637485504,0.1109031513,10.0,6.0,0.1361735109,0.2873709037
53,texnet2022rcfm,Origin/20230312001701.524715.68215,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001701.524715.68215,2022-09-01 03:09:12.861031+00:00,1.140545358,31.60634041,-104.0129089,5.404496193,1.417508006,1.29550457,3.17808032,0.07325150073,30.0,17.0,0.167972601,0.6207475159
54,texnet2022rcfp,Origin/20230312001703.883489.73383,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001703.883489.73383,2022-09-01 03:12:18.483089+00:00,0.5954253582,31.68185043,-104.4160843,9.449656487,2.095203161,1.637884259,4.896164894,0.02897380106,13.0,7.0,0.6861431133,0.6302720998
55,texnet2022rcfr,Origin/20230312001705.236523.76986,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001705.236523.76986,2022-09-01 03:15:18.263763+00:00,1.312329751,31.611763,-103.9890518,5.982698917,1.448733211,1.529427648,4.160595894,0.05582927167,19.0,13.0,0.1031216173,0.3046773637
56,texnet2022rcft,Origin/20230312001708.185074.84568,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001708.185074.84568,2022-09-01 03:16:59.740038+00:00,1.186914032,31.74604988,-104.6302032,0.07607149333,2.966840267,8.56355381,4.116559029,0.09098342061,19.0,11.0,0.4350475735,0.344677315
57,texnet2022rcfu,Origin/20230312001708.267706.84971,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001708.267706.84971,2022-09-01 03:18:10.296849+00:00,0.4596240995,31.70949554,-104.4986191,5.103615284,1.986363769,2.962595224,5.606490612,0.04077316076,8.0,4.0,0.5552684527,0.2472414822
58,texnet2022rcfx,Origin/20230312001708.355153.85428,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001708.355153.85428,2022-09-01 03:21:57.008479+00:00,0.8598305174,31.423172,-104.4120712,5.0,5.833535671,5.994644642,fixed,0.2329275608,8.0,5.0,0.5748985007,1.023082414
59,texnet2022rcfy,Origin/20230312001708.415229.85769,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001708.415229.85769,2022-09-01 03:23:11.617103+00:00,0.5433494107,31.60518646,-104.26828,2.529754162,2.909112215,2.038156509,2.35072732,0.0663055107,10.0,6.0,0.4372802432,0.2811878675
60,texnet2022rcfz,Origin/20230312001708.553613.86491,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001708.553613.86491,2022-09-01 03:24:33.362665+00:00,0.9172521732,31.6296196,-104.1967926,2.527264833,1.811644197,1.044788718,1.462047815,0.07161041349,28.0,15.0,0.2278835641,0.5262450632
61,texnet2022rcgd,Origin/20230312001718.945093.105752,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001718.945093.105752,2022-09-01 03:28:51.108807+00:00,1.202302018,31.71800995,-104.3339005,4.633702755,3.308456421,2.038053989,2.940321445,0.07481697947,10.0,7.0,0.3022141185,0.4950967842
62,texnet2022rcgn,Origin/20230312001731.451461.126813,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001731.451461.126813,2022-09-01 03:40:24.404105+00:00,0.6372281681,31.67225266,-104.2877197,2.28963089,6.172710419,2.996387005,3.639913797,0.01946666464,8.0,5.0,0.4276649604,0.3645999211
63,texnet2022rcgo,Origin/20230312001734.172902.134762,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001734.172902.134762,2022-09-01 03:41:44.777248+00:00,0.896518368,31.71668243,-104.3310547,5.435058594,1.996777296,1.365523934,4.422091961,0.07209371775,15.0,8.0,0.3649268038,0.4201925729
64,texnet2022rcgq,Origin/20230312001734.200078.134989,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001734.200078.134989,2022-09-01 03:44:15.315895+00:00,1.001425512,31.59459305,-104.2684631,4.812367439,2.301356792,1.569206953,1.895387292,0.07686410844,17.0,10.0,0.3151605063,0.4447819991
65,texnet2022rcgs,Origin/20230312001734.252784.135426,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001734.252784.135426,2022-09-01 03:46:12.698504+00:00,1.072856805,31.60421562,-104.2638092,2.40065527,2.840304375,2.145060778,2.313408136,0.06721714139,11.0,7.0,0.5303772003,0.4947611377
66,texnet2022rcgx,Origin/20230312001739.86628.153031,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001739.86628.153031,2022-09-01 03:52:29.238835+00:00,2.021737708,31.72820282,-104.1162186,4.574288368,1.746471882,0.932286799,1.308159351,0.04045113549,32.0,17.0,0.3787923694,0.237287521
67,texnet2022rcha,Origin/20230312001744.036458.163496,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001744.036458.163496,2022-09-01 03:55:59.767774+00:00,1.250597648,31.72714424,-104.1187592,3.654278755,1.997681856,1.176552176,1.438070536,0.03973766789,25.0,14.0,0.268669441,0.6252023035
68,texnet2022rchd,Origin/20230312001744.344969.164503,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001744.344969.164503,2022-09-01 03:59:29.955614+00:00,0.9082206956,31.557724,-104.1439743,2.745685101,3.677315474,2.142121553,1.845435739,0.08007081598,18.0,10.0,0.1264364514,0.5598315384
69,texnet2022rchg,Origin/20230312001747.479828.174664,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001747.479828.174664,2022-09-01 04:02:15.762142+00:00,0.4769684174,31.69611549,-104.2804642,3.327369452,2.178095341,1.852303624,2.070897579,0.02778373659,12.0,6.0,0.3532406554,0.8185995425
70,texnet2022rchi,Origin/20230312001747.483819.174682,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001747.483819.174682,2022-09-01 04:04:30.187054+00:00,0.659818417,31.59959412,-104.12677,5.0,4.176538467,2.953015566,fixed,0.08949577063,12.0,7.0,0.2372674856,0.4809542067
71,texnet2022rchh,Origin/20230312001747.50208.174768,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001747.50208.174768,2022-09-01 04:02:44.290231+00:00,0.482818415,31.64722061,-104.3283844,4.879428864,5.392604828,1.834173679,2.538129807,0.0593547821,10.0,5.0,0.4201647978,0.4489956802
72,texnet2022rchm,Origin/20230312001757.558775.194267,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001757.558775.194267,2022-09-01 04:09:33.636265+00:00,0.9029747323,31.70860863,-104.3212814,8.147418022,1.942281723,1.316046476,4.07994175,0.06057389453,17.0,8.0,0.4285976922,0.6722452267
73,texnet2022rcic,Origin/20230312001804.129328.208421,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001804.129328.208421,2022-09-01 04:28:04.719060+00:00,1.101854844,31.67668915,-104.1905289,3.313126564,1.666409969,1.086476803,1.501065612,0.06361055374,25.0,14.0,0.2993476834,0.2179519147
74,texnet2022rcid,Origin/20230312001804.200445.208775,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001804.200445.208775,2022-09-01 04:29:56.578120+00:00,0.6633506241,31.68460846,-104.1393356,7.710575104,2.174552679,1.891449332,5.785643101,0.07267313451,10.0,6.0,0.0687722993,0.3403046322
75,texnet2022rcig,Origin/20230312001804.773931.210615,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001804.773931.210615,2022-09-01 04:32:35.053460+00:00,1.087779314,31.66096878,-104.2936249,4.31807518,4.778538227,1.910370946,2.443046093,0.02670038305,10.0,5.0,0.5741017212,0.1689348507
76,texnet2022rcif,Origin/20230312001805.872286.213053,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001805.872286.213053,2022-09-01 04:31:34.536379+00:00,1.05421597,31.6975708,-104.4768448,4.46377039,3.720400095,2.380886555,3.681522608,0.03532690555,9.0,7.0,0.4947798233,0.2438403855
77,texnet2022rcik,Origin/20230312001816.794475.233421,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001816.794475.233421,2022-09-01 04:37:40.376199+00:00,1.492945435,31.61434555,-104.1030655,3.140973806,1.445898414,1.471961498,1.616098404,0.08343024552,21.0,11.0,0.3504297649,0.4027511492
78,texnet2022rcil,Origin/20230312001824.990172.252675,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001824.990172.252675,2022-09-01 04:38:09.263823+00:00,1.448289115,31.726408,-104.1157532,4.243317604,1.885290504,1.057458639,1.509882927,0.0420107767,24.0,13.0,0.3192177346,0.1963962205
79,texnet2022rcim,Origin/20230312001824.994229.252686,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001824.994229.252686,2022-09-01 04:39:16.907535+00:00,1.299908209,31.51626778,-104.1718674,3.061344147,2.868421793,1.77638936,1.977760673,0.1023204774,20.0,12.0,0.2570265586,0.4271179746
80,texnet2022rcin,Origin/20230312001825.054006.253064,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001825.054006.253064,2022-09-01 04:40:50.915051+00:00,0.5020649889,31.68325424,-104.402092,5.462670803,2.179036379,1.481045961,4.377594471,0.03714584559,15.0,8.0,0.307298973,0.4869686551
81,texnet2022rciq,Origin/20230312001827.37436.258111,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230312001827.37436.258111,2022-09-01 04:44:06.064483+00:00,1.400455706,31.66776466,-104.3941498,4.779932499,1.753282189,0.9971100688,1.409281731,0.03430167958,28.0,13.0,0.1617770793,0.505300452
