,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
27,texnet2022oxnq,Origin/20230315200808.580639.102373,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315200808.580639.102373,2022-08-01 02:30:33.558001+00:00,0.415617521,31.67009354,-104.3804016,4.848417759,7.438206196,2.601018429,3.280694485,0.09849395603,6.0,3.0,0.1230283822,0.4936254905
28,texnet2022oxoj,Origin/20230315201014.983014.47955,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201014.983014.47955,2022-08-01 02:53:41.363398+00:00,1.006697608,31.59968758,-104.1981277,4.24160862,2.060693741,1.513700128,1.830290675,0.0915877521,18.0,9.0,0.1352908139,0.257501646
29,texnet2022oxon,Origin/20230315201015.01554.48263,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201015.01554.48263,2022-08-01 02:58:03.051497+00:00,0.7571020459,31.55981064,-104.2170258,4.568714619,2.868411779,2.487346649,2.228836536,0.1187270954,14.0,8.0,0.2019682563,0.6286969753
30,texnet2022oxos,Origin/20230315201015.519049.49860,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201015.519049.49860,2022-08-01 03:03:58.108946+00:00,0.9658335504,31.51310349,-103.9768677,20.67879105,3.086268663,3.287092924,5.041736126,0.06940815598,10.0,6.0,0.4332825917,0.9426935589
31,texnet2022oxot,Origin/20230315201015.540231.50066,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201015.540231.50066,2022-08-01 03:05:18.452573+00:00,0.7585107223,31.55831528,-104.2560425,3.70594573,3.412728786,3.373526573,3.025365353,0.1132237166,12.0,7.0,0.1954153343,0.9008269813
32,texnet2022oxpa,Origin/20230315201019.013015.59417,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.013015.59417,2022-08-01 03:12:56.448905+00:00,0.7128166349,31.5886116,-104.1692123,9.451150894,3.312395573,2.417302847,5.459580421,0.1119333059,12.0,7.0,0.2460130501,0.722503215
33,texnet2022oxpd,Origin/20230315201019.273319.60000,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.273319.60000,2022-08-01 03:16:16.062956+00:00,0.5001648451,31.61720657,-104.1188736,3.801367044,2.636932373,2.867978573,2.892459393,0.09108966589,7.0,4.0,0.2366334793,0.1665666849
34,texnet2022oxpg,Origin/20230315201019.348449.60327,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.348449.60327,2022-08-01 03:20:32.770553+00:00,0.8961947609,31.69339943,-104.4278107,2.017911673,3.415724754,1.819641709,2.498975754,0.06692124903,9.0,5.0,0.3346629073,0.6526899764
35,texnet2022oxpq,Origin/20230315201019.730328.61741,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.730328.61741,2022-08-01 03:32:15.940057+00:00,0.7072144166,31.68110085,-104.4246979,2.844191551,2.999580145,1.552006125,2.280932665,0.06603945047,11.0,5.0,0.5322107054,0.3063109554
36,texnet2022oxps,Origin/20230315201019.735435.61814,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.735435.61814,2022-08-01 03:34:01.175219+00:00,0.3165415456,31.68247414,-104.4146652,3.72301507,4.874180317,2.054983139,3.007882833,0.07469818741,7.0,4.0,0.2365902912,0.09687423728
37,texnet2022oxpt,Origin/20230315201019.746733.61896,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.746733.61896,2022-08-01 03:35:24.450966+00:00,0.3837510333,31.67399597,-104.4144516,4.807688713,4.620919704,1.680966496,2.569648266,0.0737927705,8.0,4.0,0.2236648947,0.1842182007
38,texnet2022oxpw,Origin/20230315201019.75126.61958,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.75126.61958,2022-08-01 03:38:51.410716+00:00,0.3849311673,31.68224907,-104.3896027,4.004360676,4.506927013,1.6413517,2.547322273,0.09574861079,8.0,4.0,0.1739358622,0.06885712201
39,texnet2022oxpz,Origin/20230315201019.770164.62039,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.770164.62039,2022-08-01 03:41:59.342234+00:00,0.46276082,31.65933418,-104.3149261,3.683085203,5.506473064,1.924333811,2.825971365,0.04438367113,7.0,4.0,0.02287398526,0.09779772856
40,texnet2022oxqa,Origin/20230315201019.811043.62261,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.811043.62261,2022-08-01 03:43:24.947727+00:00,0.2212280417,31.68059731,-104.4041748,4.580860138,4.671923637,1.744088292,2.739139557,0.08321715146,7.0,4.0,0.01782267717,0.03267285855
41,texnet2022oxqe,Origin/20230315201019.847943.62608,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201019.847943.62608,2022-08-01 03:47:31.385689+00:00,1.187140054,31.61416054,-104.1298904,4.906563282,1.777748108,1.464119077,1.715085268,0.1002732813,19.0,10.0,0.2718932445,0.4035891036
42,texnet2022oxqj,Origin/20230315201021.147015.66246,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201021.147015.66246,2022-08-01 03:53:57.685580+00:00,0.705638549,31.61912727,-104.2643585,2.687251091,2.93669796,2.547759056,2.795688868,0.05234641209,8.0,5.0,0.2648670535,0.4995934493
43,texnet2022oxqk,Origin/20230315201021.173747.66481,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201021.173747.66481,2022-08-01 03:55:13.438977+00:00,0.3897551634,31.68218803,-104.4219894,3.342633009,4.227186203,1.70943296,2.802567244,0.06851387769,7.0,4.0,0.23564691,0.2118306912
44,texnet2022oxql,Origin/20230315201021.206806.66834,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201021.206806.66834,2022-08-01 03:56:09.691565+00:00,1.124065959,31.59373856,-104.1812897,2.108244896,2.1504035,1.812330246,1.94563818,0.1054366454,16.0,8.0,0.3413977301,0.802097045
45,texnet2022oxqo,Origin/20230315201023.642415.70808,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201023.642415.70808,2022-08-01 04:00:00.925070+00:00,0.6185954953,31.61849213,-104.1229706,2.673393011,2.106323719,2.20168829,2.247835636,0.09296493977,11.0,6.0,0.3244690425,0.6717584907
46,texnet2022oxqs,Origin/20230315201023.738606.71200,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201023.738606.71200,2022-08-01 04:04:21.791832+00:00,0.9039476115,31.70737839,-104.0226746,3.546198606,1.839409351,2.872947454,2.176125765,0.02569435909,12.0,6.0,0.31527158,0.3624435952
47,texnet2022oxqr,Origin/20230315201023.807905.71579,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201023.807905.71579,2022-08-01 04:03:02.885012+00:00,0.6542478374,31.594347,-104.0798798,2.662092924,2.238152027,3.090230703,2.874028206,0.06320787966,6.0,4.0,0.2163531881,0.9628071428
48,texnet2022oxqt,Origin/20230315201023.812724.71630,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201023.812724.71630,2022-08-01 04:05:18.798373+00:00,1.429920734,31.69195175,-104.4793472,4.347842216,2.03110981,1.637246132,2.111880779,0.02955924161,12.0,6.0,0.4396540736,0.2701823055
49,texnet2022oxrl,Origin/20230315201024.22092.73404,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201024.22092.73404,2022-08-01 04:25:58.553172+00:00,0.7159969041,31.60156441,-104.1222382,7.5517416,2.126414299,1.75580442,5.103363514,0.08832469583,14.0,9.0,0.2095608097,0.8555680622
50,texnet2022oxrm,Origin/20230315201024.331572.73849,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201024.331572.73849,2022-08-01 04:28:00.509410+00:00,1.01817184,31.66026497,-104.4768829,0.8632672429,4.87262249,3.996157885,3.824007988,0.02201410569,7.0,5.0,0.3757207545,0.6687686599
51,texnet2022oxrn,Origin/20230315201024.445289.74495,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201024.445289.74495,2022-08-01 04:29:23.528187+00:00,1.298857658,31.72253227,-104.1079941,6.202052593,2.347562075,1.222511292,3.632590294,0.04941176623,19.0,9.0,0.167426311,0.462392763
52,texnet2022oxrq,Origin/20230315201024.455012.74624,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201024.455012.74624,2022-08-01 04:32:10.146439+00:00,0.9083685631,31.6742897,-104.4123154,7.989375114,3.750402212,1.696015,5.369965553,0.07563067973,10.0,5.0,0.4695419785,0.6833398009
53,texnet2022oxrw,Origin/20230315201024.598691.75302,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201024.598691.75302,2022-08-01 04:39:50.363611+00:00,0.7773083127,31.55968285,-104.175148,2.724424124,3.044498444,3.164149046,2.368888855,0.1062969416,12.0,6.0,0.1376882575,0.5027289002
54,texnet2022oxry,Origin/20230315201025.807886.77994,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201025.807886.77994,2022-08-01 04:41:34.367693+00:00,1.091633024,31.44057274,-104.2163773,1.746102095,7.662773132,5.461970329,4.874732971,0.1675735712,11.0,6.0,0.2575801281,0.6655062836
55,texnet2022oxsc,Origin/20230315201026.143629.79019,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.143629.79019,2022-08-01 04:46:33.747153+00:00,0.6161289343,31.60855484,-104.3983917,10.640769,9.310194969,2.841586351,10.53390503,0.1058947444,7.0,4.0,0.3990586262,0.3788077585
56,texnet2022oxsd,Origin/20230315201026.186701.79292,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.186701.79292,2022-08-01 04:47:48.549870+00:00,1.485228885,31.60590744,-104.0153427,4.687252522,1.491308928,1.562942624,1.607622862,0.03996478021,21.0,10.0,0.2096235592,0.2522402674
57,texnet2022oxsg,Origin/20230315201026.204283.79519,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.204283.79519,2022-08-01 04:50:39.092900+00:00,0.9863490591,31.6603775,-104.3321838,3.476513386,2.852312803,1.486741066,2.208358765,0.05845890567,12.0,6.0,0.2058424611,0.1699360286
58,texnet2022oxsh,Origin/20230315201026.237769.79771,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.237769.79771,2022-08-01 04:52:21.023454+00:00,0.6815051612,31.63911057,-104.0787048,2.156871557,3.783073664,3.181938648,3.545173883,0.05118410289,9.0,6.0,0.2491935405,0.6680078562
59,texnet2022oxsk,Origin/20230315201026.243985.79803,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.243985.79803,2022-08-01 04:55:22.533495+00:00,0.2544568659,31.74221611,-104.3808746,9.074214935,5.833565712,3.435411215,11.03122139,0.1084621847,6.0,4.0,0.1844223816,0.6942271296
60,texnet2022oxsm,Origin/20230315201026.321636.80231,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.321636.80231,2022-08-01 04:57:26.440048+00:00,0.5419498789,31.71616554,-104.2959824,4.626531601,2.66427803,2.322841406,2.757326126,0.05170479044,7.0,4.0,0.1229384295,0.2951595578
61,texnet2022oxso,Origin/20230315201026.347869.80430,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.347869.80430,2022-08-01 05:00:23.066171+00:00,0.6255340414,31.65245628,-104.3337479,4.707417965,3.047343016,1.650960326,2.424645662,0.06174227223,10.0,5.0,0.3394290873,0.290401477
62,texnet2022oxsq,Origin/20230315201026.355319.80499,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.355319.80499,2022-08-01 05:02:08.655106+00:00,1.377808629,31.66773033,-104.4764252,3.829568148,3.15372777,1.956538439,2.716158152,0.02077845298,8.0,4.0,0.3965454532,0.2415344081
63,texnet2022oxst,Origin/20230315201026.399517.80902,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.399517.80902,2022-08-01 05:05:41.083967+00:00,1.824809907,31.65018272,-104.1771393,4.653844357,1.882866144,1.329739571,1.758576989,0.07783208042,18.0,9.0,0.1107008704,0.352528172
64,texnet2022oxsu,Origin/20230315201026.431393.81142,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.431393.81142,2022-08-01 05:07:50.855603+00:00,1.350939831,31.71360207,-104.2923126,4.479786396,1.823647022,1.613927722,1.762547255,0.04792702198,18.0,9.0,0.2124580572,0.2254891892
65,texnet2022oxsw,Origin/20230315201026.440608.81242,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.440608.81242,2022-08-01 05:09:16.706934+00:00,0.9488564555,31.69518661,-104.0960159,5.0,6.536262989,5.709280491,fixed,0.1458822489,8.0,4.0,0.09906515782,0.4788136347
66,texnet2022oxsx,Origin/20230315201026.50121.81717,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.50121.81717,2022-08-01 05:11:00.713875+00:00,1.269223025,31.6576767,-104.3233719,4.329404354,2.466957808,1.481819391,2.09404254,0.05176356435,13.0,7.0,0.1739392635,0.2066596533
67,texnet2022oxtc,Origin/20230315201026.558109.81977,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201026.558109.81977,2022-08-01 05:16:59.309838+00:00,0.2092295708,31.68031311,-104.452446,5.08018446,3.925879478,3.970042467,10.15109253,0.04281426966,6.0,4.0,0.2230486263,0.4083940329
68,texnet2022oxtd,Origin/20230315201028.479522.85302,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201028.479522.85302,2022-08-01 05:18:17.228197+00:00,1.149907145,31.57636261,-104.1691589,10.58229733,2.589630127,1.780281067,5.276089668,0.1065991521,15.0,10.0,0.1557883704,0.5434384379
69,texnet2022oxtg,Origin/20230315201028.624644.85973,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201028.624644.85973,2022-08-01 05:21:42.328312+00:00,1.287233768,31.63762283,-103.7370529,1.610359311,8.426909447,25.95058632,13.12732124,0.2593896389,8.0,5.0,0.1475770663,0.6978684719
70,texnet2022oxtz,Origin/20230315201259.80771.47683,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201259.80771.47683,2022-08-01 05:43:32.847631+00:00,0.4399085026,31.67577362,-104.3895798,4.556210041,4.738546848,1.661783457,2.566400051,0.09507161379,8.0,4.0,0.2365759981,0.02115164812
71,texnet2022oxug,Origin/20230315201259.876169.48126,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201259.876169.48126,2022-08-01 05:52:13.568122+00:00,0.9658044528,31.6688385,-104.3284607,4.393874168,4.575182438,1.601699948,2.362799644,0.05426653475,10.0,5.0,0.2746980798,0.1120972675
72,texnet2022oxup,Origin/20230315201259.965308.48573,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201259.965308.48573,2022-08-01 06:02:10.461375+00:00,1.462459138,31.7117691,-104.2988281,4.318047047,2.209243536,1.523822784,2.079807281,0.0493745245,12.0,6.0,0.1674635819,0.2543237669
73,texnet2022oxus,Origin/20230315201301.321205.52167,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201301.321205.52167,2022-08-01 06:05:10.367531+00:00,0.8075598694,31.59667015,-104.0196686,7.198660374,1.852402925,3.438026428,5.84974432,0.06818991154,10.0,6.0,0.2186955436,0.7179426664
74,texnet2022oxvd,Origin/20230315201302.086658.54925,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201302.086658.54925,2022-08-01 06:18:38.392471+00:00,0.8825634844,31.70424461,-104.1857147,9.579515457,2.391474485,1.479273677,4.709814548,0.06085505709,13.0,7.0,0.1859710636,0.9082826641
75,texnet2022oxvg,Origin/20230315201302.114362.55084,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201302.114362.55084,2022-08-01 06:21:37.052062+00:00,0.8243922055,31.63687325,-104.3466644,7.705289364,3.597665548,1.630424023,5.917710781,0.07786420733,12.0,6.0,0.2369667485,0.7892926041
76,texnet2022oxvm,Origin/20230315201302.403985.56214,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201302.403985.56214,2022-08-01 06:29:20.956373+00:00,2.833054265,31.41167831,-103.8906631,6.729879856,3.497812748,5.859973907,4.595647335,0.04582634941,14.0,7.0,0.08200893492,0.3594436469
77,texnet2022oxvw,Origin/20230315201304.908751.65664,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201304.908751.65664,2022-08-01 06:40:47.202177+00:00,1.331399521,31.65753746,-104.3301849,3.646224499,2.60534668,1.386476994,1.804675341,0.05741443485,17.0,9.0,0.08375377046,0.2825801598
78,texnet2022oxwc,Origin/20230315201305.107153.66420,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201305.107153.66420,2022-08-01 06:47:20.230647+00:00,0.7362696348,31.6623764,-104.3047104,2.594196081,2.841423273,1.673562527,2.574014902,0.03517700359,9.0,5.0,0.3810526311,0.5922004321
79,texnet2022oxwe,Origin/20230315201305.559507.67741,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201305.559507.67741,2022-08-01 06:50:09.386842+00:00,0.41704486,31.65563583,-104.3347397,5.788544655,3.558639288,1.669968247,6.268064022,0.061651133,9.0,5.0,0.2522456979,0.310310906
80,texnet2022oxwj,Origin/20230315201305.653961.68121,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201305.653961.68121,2022-08-01 06:55:40.715012+00:00,0.9821970026,31.6077404,-104.1456909,7.087586403,2.619311094,2.360609055,6.148506641,0.1067147925,12.0,7.0,0.3258189609,0.5289192864
81,texnet2022oxwm,Origin/20230315201306.066249.69439,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230315201306.066249.69439,2022-08-01 06:59:30.078098+00:00,0.9872540339,31.68130302,-104.2947769,4.504737854,2.192597866,1.766402245,1.996275187,0.0272368975,14.0,7.0,0.07098725019,0.3232909949
